CUST_TYPE,C_FIRST_NM,C_MDL_NM,C_LAST_NM,C_GENDER,C_BIRTHDT,C_AGE,C_MARITAL,C_INCOME,C_SRC_CHNL,C_PREF_CHNL,C_CUST_STATUS,C_CUST_LFCYCL,C_EMP_STATUS,C_CRD_RTNG,C_ORG,C_OWN,C_ANN_REV,C_CITY,C_POSTAL,C_STATE,C_COUNTRY,CUST_CODE,C_INCOMEGRP
NRI,Uma,,Chowdhry,Male,10-Jul-76,29,Married,294853.8247,SMS,Telephone,Inactive,Acquired,Unemployed,1,Lumax Industries Limited,,1056345.758,Bangalore,110001,Karnataka,India,7284,"2,00,000PA to 3,00,000PA"
Individual,Francis,,Augusthy,Female,14-Apr-78,27,Single,184150.8985,Direct Mailer,Web,Active,Mature,Employed,2,Nucent Finance Limited,,1456279.389,Surat,210030,Gujarat,India,7285,"1,00,000PA to 2,00,000PA"
Corporate,Tasneem,,Palitanawala,Male,19-Sep-79,26,Single,296294.0364,Direct Mailer,Web,Active,Mature,Employed,1,Asian Star Company Limited,,1350785.705,Ahmedabad,215001,Gujarat,India,7286,"2,00,000PA to 3,00,000PA"
NRI,Laxmilal,Jodhraj,Jain,Male,19-Sep-69,36,Single,190928.788,Direct Mailer,Web,Dormant,Prospect,Employed,7,Rama Paper Mills Limited,,1266482.277,Mangalore,130009,Karnataka,India,7287,"1,00,000PA to 2,00,000PA"
Corporate,Madhava,Kumar,V,Male,25-Aug-65,40,Married,142827.7297,Direct Mailer,Web,Active,Attrition,Unemployed,6,E L B Schiff (India) Limited,,1297045.817,Mangalore,130040,Karnataka,India,7288,"1,00,000PA to 2,00,000PA"
Individual,Kayvan,Aspi,Bharucha,Male,29-Aug-73,32,Single,479320.2773,Direct Mailer,Web,Active,Mature,Employed,5,Dharani Finance Limited,,1318505.28,Ahmedabad,215008,Gujarat,India,7289,"4,00,000PA to 5,00,000PA"
NRI,Shubhada,Suhas,Bhogle,Female,12-Jun-73,32,Single,366485.925,Fax,Direct Mailer,Inactive,Acquired,Self Employed,6,Kemicare Products Limited,Private,1129277.753,Mumbai,400001,Maharashtra,India,7290,"3,00,000PA to 4,00,000PA"
Individual,Oscar,Kenneth,Dsouza,Male,08-Nov-67,38,Single,486144.2694,Direct Mailer,Web,Active,Mature,Employed,1,Gujarat Hotels Limited,,1308718.951,Ahmedabad,215008,Gujarat,India,7291,"4,00,000PA to 5,00,000PA"
Corporate,Haresh,Hotchand,Menghani,Male,26-May-73,32,Married,395252.3388,Direct Mailer,Web,Active,Mature,Unemployed,4,Ambalal Sarabhai Enterprises Limited,,1402496.32,Baroda,213013,Gujarat,India,7292,"3,00,000PA to 4,00,000PA"
NRI,Hotchand,Pursumal,Mengha,Male,08-Aug-75,30,Single,213811.0541,Direct Mailer,Web,Inactive,Acquired,Employed,4,Kemicare Products Limited,,1391756.761,Mumbai,400052,Maharashtra,India,7293,"2,00,000PA to 3,00,000PA"
Corporate,Sukhdev,Hargopal,Puri,Male,26-May-67,38,Single,344370.0488,Direct Mailer,Web,Dormant,Prospect,Employed,7,·Bata India,,1215967.887,Pune,200098,Maharashtra,India,7294,"3,00,000PA to 4,00,000PA"
Individual,Mangesh,Eknath,Shirsat,Female,02-Jul-65,40,Single,331640.8183,Direct Mailer,Web,Active,Mature,Employed,8,F G P Limited,,1072383.942,Surat,210030,Gujarat,India,7295,"3,00,000PA to 4,00,000PA"
NRI,Lata,Harendra,Suthar,Male,26-Jun-74,31,Married,252037.5575,SMS,Telephone,Inactive,Attrition,Unemployed,5,Punsumi India Limited,,1483260.283,Mumbai,400007,Maharashtra,India,7296,"2,00,000PA to 3,00,000PA"
Individual,Joseph,,Mathai,Male,10-Mar-77,28,Single,369464.3335,Direct Mailer,Web,Active,Mature,Employed,7,·Camlin,,1080585.548,Ahmedabad,215008,Gujarat,India,7297,"3,00,000PA to 4,00,000PA"
Corporate,V,,Rajendra,Male,06-Aug-77,28,Single,145597.093,Direct Mailer,Web,Active,Mature,Employed,9,Automotive Stampings and Assemblies Limited,,1229933.657,Ahmedabad,215001,Gujarat,India,7298,"1,00,000PA to 2,00,000PA"
NRI,Naresh,,Anand,Male,20-Sep-75,30,Single,119973.4915,Direct Mailer,Web,Inactive,Acquired,Self Employed,6,·Camlin,Public,1405835.939,Mysore,130010,Karnataka,India,7299,"1,00,000PA to 2,00,000PA"
Corporate,Sachde,,International,Female,25-Sep-71,34,Married,300870.5209,Direct Mailer,Web,Active,Mature,Unemployed,9,Hipolin Limited,,1406041.072,Mysore,110009,Karnataka,India,7300,"3,00,000PA to 4,00,000PA"
Individual,Sandip,S,Agarwalla,Male,09-Aug-71,34,Single,165924.9382,Direct Mailer,Web,Dormant,Prospect,Employed,3,Lakshmi Electrical Control Systems Limited,,1312841.256,Mangalore,130009,Karnataka,India,7301,"1,00,000PA to 2,00,000PA"
NRI,Sambit,,Patnaik,Male,05-Nov-68,37,Single,265646.4324,SMS,Telephone,Inactive,Acquired,Employed,7,·C S Software Enterprise,,1176869.186,Surat,210012,Gujarat,India,7302,"2,00,000PA to 3,00,000PA"
Individual,Rakesh,Ramesh,Rungta,Male,12-Aug-74,31,Single,412638.0285,Direct Mailer,Web,Active,Mature,Employed,9,Muthoot Capital Services Limited,,1348110.315,Ahmedabad,215008,Gujarat,India,7303,"4,00,000PA to 5,00,000PA"
Corporate,Reema,Mukesh,Sadarangani,Male,02-Jul-68,37,Married,153987.0154,Direct Mailer,Web,Active,Attrition,Unemployed,9,Sharpscan & Prints Limited,,1326926.423,Bangalore,110007,Karnataka,India,7304,"1,00,000PA to 2,00,000PA"
NRI,Shailesh,Ravindranath,Pa,Female,11-Jul-69,36,Single,454178.2467,Direct Mailer,Web,Inactive,Acquired,Employed,8,Gujarat Carbon and Industries Limited,,1293689.859,Pune,200097,Maharashtra,India,7305,"4,00,000PA to 5,00,000PA"
Corporate,Shilpa,Mahadeo,Surve,Male,10-Jun-77,28,Single,474380.5416,Direct Mailer,Web,Active,Mature,Employed,9,Merck Limited,,1034571.389,Pune,200009,Maharashtra,India,7306,"4,00,000PA to 5,00,000PA"
Individual,Prashant,,Chayya,Male,30-Nov-68,37,Single,329873.2504,Direct Mailer,Web,Active,Mature,Employed,9,·CRB Corporation,,1411808.365,Ahmedabad,215008,Gujarat,India,7307,"3,00,000PA to 4,00,000PA"
NRI,Suresh,Ramniwas,Khandelw,Male,24-Jan-79,26,Married,238375.3084,SMS,Telephone,Dormant,Prospect,Self Employed,6,·Continental Construction,Private,1108141.849,Mumbai,400001,Maharashtra,India,7308,"2,00,000PA to 3,00,000PA"
Individual,Slyvia,Margaret,Colaco,Male,12-Feb-69,36,Single,316537.6323,Direct Mailer,Web,Active,Mature,Employed,4,Moti Protin Industries Limited,,1068343.065,Ahmedabad,215008,Gujarat,India,7309,"3,00,000PA to 4,00,000PA"
Corporate,Hindpaul,,Gupta,Female,17-Aug-79,26,Single,168619.2399,Direct Mailer,Web,Active,Mature,Employed,4,Orchid Chemicals & Pharmaceuticals Limited,,1126069.799,Mumbai,400052,Maharashtra,India,7310,"1,00,000PA to 2,00,000PA"
NRI,Vimla,,Kishan,Male,10-Dec-73,32,Single,323804.7752,Direct Mailer,Web,Inactive,Acquired,Employed,7,Rane Brake Linings Limited,,1384127.503,Baroda,213050,Gujarat,India,7311,"3,00,000PA to 4,00,000PA"
Corporate,Jayesh,C,Shah,Male,10-Jun-73,32,Married,254627.445,Direct Mailer,Web,Active,Attrition,Unemployed,5,Samtex Fashions Limited,,1031371.366,Mumbai,400007,Maharashtra,India,7312,"2,00,000PA to 3,00,000PA"
Individual,Mani,Khimji,Shah,Male,11-Feb-77,28,Single,314501.6401,Direct Mailer,Web,Active,Mature,Employed,5,·Birla Capital And Finance,,1261521.84,Ahmedabad,215008,Gujarat,India,7313,"3,00,000PA to 4,00,000PA"
NRI,Shanti,,Enterprises,Male,06-Feb-71,34,Single,123088.9779,SMS,Telephone,Inactive,Acquired,Employed,8,Oriqua Limited,,1465240.485,Surat,210012,Gujarat,India,7314,"1,00,000PA to 2,00,000PA"
Individual,Neena,Yashwant,Kore,Female,03-Apr-80,25,Single,235912.036,Direct Mailer,Web,Dormant,Prospect,Employed,1,Electrolux Kelvinator Limited,,1489938.979,Bangalore,110007,Karnataka,India,7315,"2,00,000PA to 3,00,000PA"
Corporate,Sameer,Chandrakant,Kerka,Male,08-Dec-66,39,Married,434085.227,Direct Mailer,Web,Active,Mature,Unemployed,1,Nivena Estate and Finance Limited,,1138144.512,Baroda,213013,Gujarat,India,7316,"4,00,000PA to 5,00,000PA"
NRI,Thanuja,Manohar,Rao,Male,22-Apr-72,33,Single,393267.7555,Direct Mailer,Web,Inactive,Acquired,Self Employed,7,Salem Textiles Limited,Public,1207231.401,Mysore,130010,Karnataka,India,7317,"3,00,000PA to 4,00,000PA"
Corporate,Ashish,,Patil,Male,11-Aug-78,27,Single,435989.1491,Direct Mailer,Web,Active,Mature,Employed,5,Stovec Industries Limited,,1289452.67,Ahmedabad,215001,Gujarat,India,7318,"4,00,000PA to 5,00,000PA"
Individual,Rashmi,Hitesh,Swali,Male,18-Mar-79,26,Single,450685.1926,Direct Mailer,Web,Active,Mature,Employed,1,·Bhagyodaya Marketing Company Ltd,,1188213.234,Pune,200009,Maharashtra,India,7319,"4,00,000PA to 5,00,000PA"
NRI,Neil,,Philip,Female,14-May-73,32,Married,314490.8643,Email,SMS,Inactive,Attrition,Unemployed,9,Sriman Petrochemicals Limited,,1321509.366,Pune,200097,Maharashtra,India,7320,"3,00,000PA to 4,00,000PA"
Individual,Madhusudan,Gopal,Joshi,Male,17-Nov-74,31,Single,341253.2392,Direct Mailer,Web,Active,Mature,Employed,3,Thiru Arooran Sugars Limited,,1141273.078,Ahmedabad,215008,Gujarat,India,7321,"3,00,000PA to 4,00,000PA"
Corporate,Hiten,Dhansukhlal,Parekh,Male,07-May-79,26,Single,406960.8967,Direct Mailer,Web,Dormant,Prospect,Employed,2,Shree Rubber Industries Limited,,1177136.675,Pune,200098,Maharashtra,India,7322,"4,00,000PA to 5,00,000PA"
NRI,Vihan,Shekhar,Desai,Male,08-Jul-77,28,Single,179782.8746,Direct Mailer,Web,Inactive,Acquired,Employed,2,Norris Medicines Limited,,1095311.229,Baroda,213050,Gujarat,India,7323,"1,00,000PA to 2,00,000PA"
Corporate,Santosh,Padmanabhan,Nara,Male,22-Dec-67,38,Married,101094.8269,Direct Mailer,Web,Active,Mature,Unemployed,2,Madan Financial Services Limited,,1084595.945,Baroda,213013,Gujarat,India,7324,"1,00,000PA to 2,00,000PA"
Individual,Shantidevi,Keshavdeo,Rui,Female,17-Dec-66,39,Single,215055.2706,Direct Mailer,Web,Active,Mature,Employed,4,Ajanta Soya Limited,,1051191.22,Surat,210030,Gujarat,India,7325,"2,00,000PA to 3,00,000PA"
NRI,Bharat,P,Parekh,Male,14-Mar-65,40,Single,197390.0507,SMS,Telephone,Inactive,Acquired,Self Employed,1,Gujarat Toolroom Limited,Private,1021942.227,Mumbai,400001,Maharashtra,India,7326,"1,00,000PA to 2,00,000PA"
Individual,Anthony,,Desa,Male,12-Jan-70,35,Single,142040.8478,Direct Mailer,Web,Active,Mature,Employed,4,Dynavision Limited,,1086515.623,Mumbai,400052,Maharashtra,India,7327,"1,00,000PA to 2,00,000PA"
Corporate,Shekhar,,Suman,Male,26-Oct-80,25,Married,169433.8192,Direct Mailer,Web,Active,Attrition,Unemployed,1,·Coromandel Pharmaceuticals Ltd,,1020782.689,Mumbai,400007,Maharashtra,India,7328,"1,00,000PA to 2,00,000PA"
NRI,Jaswinder,,Singh,Male,26-May-77,28,Single,133359.2223,Direct Mailer,Web,Dormant,Prospect,Employed,4,Jaidka Industries Limited,,1066602.754,Mangalore,130009,Karnataka,India,7329,"1,00,000PA to 2,00,000PA"
Corporate,E,,Chandrashekar,Female,11-Apr-67,38,Single,176525.5897,Direct Mailer,Web,Active,Mature,Employed,1,Kothari Sugars & Chemicals,,1449440.04,Mysore,110009,Karnataka,India,7330,"1,00,000PA to 2,00,000PA"
Individual,Prakash,Keshavrao,Godbol,Male,11-Jan-71,34,Single,413916.7919,Direct Mailer,Web,Active,Mature,Employed,4,·Cubical Financial Services,,1443061.726,Ahmedabad,215008,Gujarat,India,7331,"4,00,000PA to 5,00,000PA"
NRI,Shantilal,,Anand,Male,31-Mar-72,33,Married,232092.0611,SMS,Telephone,Inactive,Acquired,Unemployed,1,Haryana Fibres Limited,,1295598.965,Pune,200009,Maharashtra,India,7332,"2,00,000PA to 3,00,000PA"
Individual,Rajesh,,Kumar,Male,26-Oct-75,30,Single,370321.4598,Direct Mailer,Web,Active,Mature,Employed,4,Gujarat Hotels Limited,,1204042.725,Ahmedabad,215008,Gujarat,India,7333,"3,00,000PA to 4,00,000PA"
Corporate,Inder,Pal,Kumar,Male,02-Sep-75,30,Single,237186.1272,Direct Mailer,Web,Active,Mature,Employed,6,Monnet International Limited,,1329181.002,Ahmedabad,215001,Gujarat,India,7334,"2,00,000PA to 3,00,000PA"
NRI,Ahvil,,Dsouza,Female,30-Dec-79,26,Single,271749.7059,Direct Mailer,Web,Inactive,Acquired,Self Employed,9,Eldeco Housing & Industries Limited,Public,1072474.728,Pune,200097,Maharashtra,India,7335,"2,00,000PA to 3,00,000PA"
Corporate,Niti,Ranjit,Manjarekar,Male,26-May-73,32,Married,427273.6117,Direct Mailer,Web,Dormant,Attrition,Unemployed,7,G M S Computers India Limited,,1043443.591,Pune,200098,Maharashtra,India,7336,"4,00,000PA to 5,00,000PA"
Individual,Pramod,Banwarilal,Poddar,Male,05-Aug-69,36,Single,121637.1566,Direct Mailer,Web,Active,Mature,Employed,5,K R B L Limited,,1462052.201,Bangalore,110007,Karnataka,India,7337,"1,00,000PA to 2,00,000PA"
NRI,Pradeep,Kumar,Pandya,Male,12-Nov-71,34,Single,490313.3985,SMS,Telephone,Inactive,Acquired,Employed,7,L C C Infotech Limited,,1058236.586,Surat,210012,Gujarat,India,7338,"4,00,000PA to 5,00,000PA"
Individual,A,P,K,Male,24-Jan-65,40,Single,311763.8926,Direct Mailer,Web,Active,Mature,Employed,7,Polylink Polymers (India) Limited,,1038159.178,Ahmedabad,215008,Gujarat,India,7339,"3,00,000PA to 4,00,000PA"
Corporate,A,P,Shah,Female,17-Feb-67,38,Married,405136.2915,Direct Mailer,Web,Active,Mature,Unemployed,5,I C S A (India) Limited,,1264741.802,Mysore,110009,Karnataka,India,7340,"4,00,000PA to 5,00,000PA"
NRI,Kodali,Surya,Prabha,Male,20-Mar-70,35,Single,292823.3431,Direct Mailer,Web,Inactive,Acquired,Employed,6,Premier Explosives Limited,,1216308.649,Baroda,213050,Gujarat,India,7341,"2,00,000PA to 3,00,000PA"
Corporate,Jayshree,D,Parekh,Male,18-Aug-66,39,Single,185671.9109,Direct Mailer,Web,Active,Mature,Employed,1,Shree Pacetronix Limited,,1446013.34,Ahmedabad,215001,Gujarat,India,7342,"1,00,000PA to 2,00,000PA"
Individual,Shaila,Raghuvir,Nevrekar,Male,18-May-75,30,Single,238262.3126,Direct Mailer,Web,Dormant,Prospect,Employed,1,Prudential ICICI Spice Fund,,1021107.475,Mangalore,130009,Karnataka,India,7343,"2,00,000PA to 3,00,000PA"
NRI,Manju,Naresh,Bhatt,Male,09-Nov-67,38,Married,291224.8313,SMS,Telephone,Inactive,Attrition,Self Employed,3,Asean Industrial Structures Limited,Private,1020593.308,Mumbai,400001,Maharashtra,India,7344,"2,00,000PA to 3,00,000PA"
Individual,Mohd,Wasique,Mohd,Female,06-Aug-68,37,Single,345163.2307,Direct Mailer,Web,Active,Mature,Employed,9,Sharpscan & Prints Limited,,1288601.461,Pune,200009,Maharashtra,India,7345,"3,00,000PA to 4,00,000PA"
Corporate,Sheela,Suresh,Samant,Male,23-Jan-80,25,Single,237126.9132,Direct Mailer,Web,Active,Mature,Employed,2,Iykot Hitech Toolroom Limited,,1265586.561,Ahmedabad,215001,Gujarat,India,7346,"2,00,000PA to 3,00,000PA"
NRI,Priti,Narendra,Merchant,Male,24-Jun-79,26,Single,209416.0472,Direct Mailer,Web,Inactive,Acquired,Employed,4,Kesar Petroproducts Limited,,1060828.013,Baroda,213050,Gujarat,India,7347,"2,00,000PA to 3,00,000PA"
Corporate,Pragna,Suketu,Parikh,Male,30-Jan-74,31,Married,382084.9573,Direct Mailer,Web,Active,Mature,Unemployed,3,Pearl Polymers Limited,,1160105.194,Bangalore,110007,Karnataka,India,7348,"3,00,000PA to 4,00,000PA"
Individual,Hawabibi,Yusuf,Karolia,Male,11-Aug-79,26,Single,383085.6677,Direct Mailer,Web,Active,Mature,Employed,7,Sterling Tools Limited,,1286311.715,Ahmedabad,215008,Gujarat,India,7349,"3,00,000PA to 4,00,000PA"
NRI,Alexander,,Varghese,Female,17-Dec-80,25,Single,247288.9474,Fax,Direct Mailer,Dormant,Prospect,Employed,3,Reliance Capital Limited,,1442525.128,Pune,200097,Maharashtra,India,7350,"2,00,000PA to 3,00,000PA"
Individual,Tajuddin,Ahmed,Syed,Male,25-May-68,37,Single,222039.3751,Direct Mailer,Web,Active,Mature,Employed,8,Aunde Faze Three Autofab Limited,,1045828.742,Ahmedabad,215008,Gujarat,India,7351,"2,00,000PA to 3,00,000PA"
Corporate,Annie,Renin,Mathew,Male,03-Feb-76,29,Married,334209.0027,Direct Mailer,Web,Active,Attrition,Unemployed,4,·Bridge Securities,,1103670.66,Mangalore,130040,Karnataka,India,7352,"3,00,000PA to 4,00,000PA"
NRI,Jugal,Kishore,Agarwal,Male,06-May-79,26,Single,409590.6527,Direct Mailer,Web,Inactive,Acquired,Self Employed,1,Ideal Optics Limited,Public,1328177.665,Mysore,130010,Karnataka,India,7353,"4,00,000PA to 5,00,000PA"
Corporate,Rajesh,Vishwanath,Bagal,Male,27-Feb-75,30,Single,428168.1237,Direct Mailer,Web,Active,Mature,Employed,4,Hind Industries Limited,,1078076.031,Ahmedabad,215001,Gujarat,India,7354,"4,00,000PA to 5,00,000PA"
Individual,Sunita,,Nath,Female,27-Dec-70,35,Single,370136.87,Direct Mailer,Web,Active,Mature,Employed,4,Rinku Polychem Limited,,1423036.827,Surat,210030,Gujarat,India,7355,"3,00,000PA to 4,00,000PA"
NRI,Lili,,Menon,Male,13-Oct-65,40,Married,408643.4057,SMS,Telephone,Inactive,Acquired,Unemployed,9,Lalphul Investments Limited,,1007259.167,Bangalore,110001,Karnataka,India,7356,"4,00,000PA to 5,00,000PA"
Individual,Clara,,Godwin,Male,21-Feb-72,33,Single,412546.228,Direct Mailer,Web,Dormant,Prospect,Employed,8,Rajendra Mechanical Industries Limited,,1133401.531,Mangalore,130009,Karnataka,India,7357,"4,00,000PA to 5,00,000PA"
Corporate,Reena,Jeetendra,Ghosh,Male,19-Oct-75,30,Single,232972.2917,Direct Mailer,Web,Active,Mature,Employed,4,GUFIC Biosciences Limited,,1112045.607,Pune,200009,Maharashtra,India,7358,"2,00,000PA to 3,00,000PA"
NRI,Anagha,,Hanamseth,Male,04-Aug-70,35,Single,364774.7861,Direct Mailer,Web,Inactive,Acquired,Employed,9,Subhash Silk Mills Limited,,1408852.587,Bangalore,110007,Karnataka,India,7359,"3,00,000PA to 4,00,000PA"
Corporate,Ravi,,Shankar,Female,13-Oct-76,29,Married,310678.0873,Direct Mailer,Web,Active,Attrition,Unemployed,6,Geekay Exim (India) Limited,,1069176.907,Mumbai,400007,Maharashtra,India,7360,"3,00,000PA to 4,00,000PA"
Individual,Priyanka,,Gupta,Male,05-Feb-80,25,Single,480923.7258,Direct Mailer,Web,Active,Mature,Employed,7,Super Bakers (India) Limited,,1380554.965,Mumbai,400052,Maharashtra,India,7361,"4,00,000PA to 5,00,000PA"
NRI,J,D,Rehani,Male,06-Oct-70,35,Single,306174.8308,SMS,Telephone,Inactive,Acquired,Self Employed,3,·IT Microsystems,Private,1045266.903,Mumbai,400001,Maharashtra,India,7362,"3,00,000PA to 4,00,000PA"
Individual,Vrinda,,Banta,Male,15-Mar-66,39,Single,179807.5157,Direct Mailer,Web,Active,Mature,Employed,2,India Sugars & Refineries Limited,,1307769.795,Ahmedabad,215008,Gujarat,India,7363,"1,00,000PA to 2,00,000PA"
Corporate,Suparna,,Chatterjee,Male,15-Jan-75,30,Married,454424.5597,Direct Mailer,Web,Dormant,Prospect,Unemployed,9,Kirloskar Multimedia Limited,,1054442.628,Pune,200098,Maharashtra,India,7364,"4,00,000PA to 5,00,000PA"
NRI,Amitoj,Inder,Singh,Female,01-Oct-66,39,Single,217568.1512,Direct Mailer,Web,Inactive,Acquired,Employed,5,Tata Chemicals Limited,,1055894.961,Pune,200097,Maharashtra,India,7365,"2,00,000PA to 3,00,000PA"
Corporate,Suresh,Govindji,Dhame,Male,14-May-77,28,Single,260300.7971,Direct Mailer,Web,Active,Mature,Employed,6,Madras Aluminium Company Limited,,1315102.864,Ahmedabad,215001,Gujarat,India,7366,"2,00,000PA to 3,00,000PA"
Individual,Trilochan,,Dewan,Male,19-Nov-80,25,Single,184519.0492,Direct Mailer,Web,Active,Mature,Employed,1,Onida Finance Limited,,1203361.784,Ahmedabad,215008,Gujarat,India,7367,"1,00,000PA to 2,00,000PA"
NRI,Sarbjeit,,Ahluw,Male,24-Jun-76,29,Married,460085.2007,SMS,Telephone,Inactive,Attrition,Unemployed,8,Mewar Industries Limited,,1045945.829,Bangalore,110001,Karnataka,India,7368,"4,00,000PA to 5,00,000PA"
Individual,Cheque,Dummy,Sector,Male,25-Jan-78,27,Single,401309.641,Direct Mailer,Web,Active,Mature,Employed,5,Dina Iron & Steel Limited,,1238253.121,Ahmedabad,215008,Gujarat,India,7369,"4,00,000PA to 5,00,000PA"
Corporate,Harshit,Bharat,Shah,Female,10-Apr-79,26,Single,279643.6346,Direct Mailer,Web,Active,Mature,Employed,6,Rhone-Poulenc (India) Limited,,1421762.01,Bangalore,110007,Karnataka,India,7370,"2,00,000PA to 3,00,000PA"
NRI,Neetu,Mohan,Bajaj,Male,06-Jun-68,37,Single,425798.1945,Direct Mailer,Web,Dormant,Prospect,Self Employed,4,·Chandrika Traders,Public,1092368.535,Pune,200009,Maharashtra,India,7371,"4,00,000PA to 5,00,000PA"
Corporate,Motilal,,Bhatia,Male,03-May-68,37,Married,352700.4949,Direct Mailer,Web,Active,Mature,Unemployed,8,Dynavision Limited,,1313261.301,Baroda,213013,Gujarat,India,7372,"3,00,000PA to 4,00,000PA"
Individual,Vijay,Maharajdas,Chopra,Male,06-Sep-80,25,Single,432592.5909,Direct Mailer,Web,Active,Mature,Employed,8,·Binaca Synthetics Resins,,1183803.448,Ahmedabad,215008,Gujarat,India,7373,"4,00,000PA to 5,00,000PA"
NRI,S,G,Teredesai,Male,01-Jun-78,27,Single,426394.269,SMS,Telephone,Inactive,Acquired,Employed,2,Indbank Merchant Banking Services Limited,,1440466.516,Surat,210012,Gujarat,India,7374,"4,00,000PA to 5,00,000PA"
Individual,Jaswinder,Kaur,Dhanjal,Female,21-Aug-80,25,Single,413811.9671,Direct Mailer,Web,Active,Mature,Employed,1,Norris Medicines Limited,,1191906.501,Surat,210030,Gujarat,India,7375,"4,00,000PA to 5,00,000PA"
Corporate,Manisha,Sandeep,Shah,Male,23-Jan-80,25,Married,181984.442,Direct Mailer,Web,Active,Attrition,Unemployed,8,Sunstar Software Systems Limited,,1295957.779,Mumbai,400007,Maharashtra,India,7376,"1,00,000PA to 2,00,000PA"
NRI,Shilpa,,Garg,Male,16-Mar-74,31,Single,487576.7238,Direct Mailer,Web,Inactive,Acquired,Employed,1,Senbo Industries Limited,,1305609.537,Baroda,213050,Gujarat,India,7377,"4,00,000PA to 5,00,000PA"
Corporate,Indira,Gopinathan,Nair,Male,20-Oct-74,31,Single,347572.0763,Direct Mailer,Web,Dormant,Prospect,Employed,8,Linkson Leasing Limited,,1485817.38,Mumbai,400052,Maharashtra,India,7378,"3,00,000PA to 4,00,000PA"
Individual,Mona,Naresh,Advani,Male,23-Jun-75,30,Single,346448.4587,Direct Mailer,Web,Active,Mature,Employed,7,·Bata India,,1434882.269,Ahmedabad,215008,Gujarat,India,7379,"3,00,000PA to 4,00,000PA"
NRI,Sheetal,,Bhatia,Female,05-Sep-79,26,Married,439611.2568,Email,SMS,Inactive,Acquired,Self Employed,2,M Y M Technologies Limited,Private,1232336.625,Mumbai,400001,Maharashtra,India,7380,"4,00,000PA to 5,00,000PA"
Individual,Mamta,Bhagwandas,Darira,Male,12-Apr-68,37,Single,485145.4154,Direct Mailer,Web,Active,Mature,Employed,2,Satkar Electronics Limited,,1483686.125,Bangalore,110007,Karnataka,India,7381,"4,00,000PA to 5,00,000PA"
Corporate,C,S,Runwal,Male,06-Nov-76,29,Single,265837.3977,Direct Mailer,Web,Active,Mature,Employed,6,·Cebon India,,1078812.952,Ahmedabad,215001,Gujarat,India,7382,"2,00,000PA to 3,00,000PA"
NRI,Shaheen,Mohammed,Iqbal,Male,14-Aug-75,30,Single,200716.698,Direct Mailer,Web,Inactive,Acquired,Employed,1,Avery India Limited,,1042574.012,Baroda,213050,Gujarat,India,7383,"2,00,000PA to 3,00,000PA"
Corporate,Indrakumar,Ramsinh,Parma,Male,30-Jun-69,36,Married,491814.2159,Direct Mailer,Web,Active,Attrition,Unemployed,6,Raunaq Automotive Components Limited,,1239331.297,Pune,200009,Maharashtra,India,7384,"4,00,000PA to 5,00,000PA"
Individual,Laxmi,Madhu,Pujari,Female,11-Jun-78,27,Single,323019.0971,Direct Mailer,Web,Dormant,Prospect,Employed,4,Krishna Synthetics Limited,,1313661.131,Mangalore,130009,Karnataka,India,7385,"3,00,000PA to 4,00,000PA"
